scorer,,,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,,,nose,nose,lEye,lEye,rEye,rEye,back,back,tail1,tail1,tail2,tail2,nose,nose,lEye,lEye,rEye,rEye,back,back,tail1,tail1,tail2,tail2,extR,extR,extL,extL,extT,extT,extB,extB,intR,intR,intL,intL,intT,intT,intB,intB
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,12024-03-12T125721029-1T-EPM-M13-MG,img00188.png,,,,,,,,,,,,,,,,,,,,,,,,,504.3566877797258,207.56427797641646,73.50523303310732,204.31665394566306,286.2246070474554,26.77987359781021,290.55477242179325,408.3756972113354,318.98736128174744,206.44095848549048,257.5858150619979,205.97224439220994,,,287.5835170319518,232.45459066255992
labeled-data,12024-03-12T125721029-1T-EPM-M13-MG,img00246.png,,,,,,,,,,,,,,,,,,,,,,,,,500.0265224053878,209.18808999179316,96.23860124838116,203.2341126020786,285.68333637566315,36.52274569007042,290.013501750001,410.54077989850435,,,256.0656443477051,207.4956148421563,,,,
labeled-data,12024-03-12T125721029-1T-EPM-M13-MG,img00399.png,,,,,,,,,,,,,,,,,,,,,,,,,499.48525173359565,207.56427797641646,78.91793975102966,197.82140588415626,282.976983016702,31.65130964394031,291.0960430935855,409.9995092267121,317.1088327137762,208.5310912279124,256.8454945893301,211.19256357410245,,,,
labeled-data,12024-03-12T125721029-1T-EPM-M13-MG,img00449.png,,,,,,,,,,,,,,,,,,,,,,,,,500.5677930771801,210.27063133537763,62.679819597262636,199.9864885713252,282.976983016702,35.440204346485956,290.55477242179325,407.29315586775095,313.8770448648312,209.29151189825242,,,,,,
labeled-data,12024-03-12T125721029-1T-EPM-M13-MG,img00542.png,321.30260507797595,204.11808821531204,313.29678820659143,207.49554220792737,318.1753328625914,211.37335975500426,,,,,,,,,,,,,,,,,,,495.1550863592578,209.18808999179316,68.09252631518498,203.2341126020786,284.05952436028645,26.238602926017975,292.7198551089622,407.29315586775095,309.3993773728747,203.99977560570255,255.26289959897343,207.28077425866627,,,,
labeled-data,12024-03-12T125721029-1T-EPM-M13-MG,img02015.png,447.63482728062536,223.50881762974802,446.6843014427003,217.8056626021979,442.88219809100025,221.987976289068,429.57483636004997,210.77177140155277,411.3130122196053,212.41275784481337,370.7835643082212,220.2934838275825,,,,,,,,,,,,,495.1550863592578,207.56427797641646,89.20208251508211,205.39919528924753,285.1420657038709,38.14655770544712,291.6373137653777,408.3756972113354,317.61830601140497,212.43571402254656,256.9959907706747,209.7293606635854,285.68333637566315,185.3721804329349,287.30714839103985,242.20560097111945
