scorer,,,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,,,nose,nose,lEye,lEye,rEye,rEye,back,back,tail1,tail1,tail2,tail2,nose,nose,lEye,lEye,rEye,rEye,back,back,tail1,tail1,tail2,tail2,extR,extR,extL,extL,extT,extT,extB,extB,intR,intR,intL,intL,intT,intT,intB,intB
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,12024-04-09T124409877-1T-EPM-2798G,img0067.png,,,,,,,,,,,,,,,,,,,,,,,,,498.00860441166094,204.05263141366058,90.11572973462997,209.32143061272043,295.5989018477774,5.5945282490718835,307.8927666455838,407.34046717738744,321.6430740498946,207.70647080292704,276.88087814160394,209.58132717604917,305.94115192499686,186.3799795586629,301.4883680388318,231.37653251359384
labeled-data,12024-04-09T124409877-1T-EPM-2798G,img0336.png,,,,,,,,,,,,,,,,,,,,,,,,,491.93440648758155,207.50165847114147,84.48060176028451,206.1844586713765,297.4279027222878,5.970089107101245,307.0873679205642,404.20349523604347,,,,,,,,
labeled-data,12024-04-09T124409877-1T-EPM-2798G,img0440.png,449.5966950333364,210.79503987341803,458.2324008002994,211.56608503118258,457.152937579429,208.32769536857148,472.728049766273,201.07987088558468,464.4007620624158,188.5889393297989,425.8485041741881,197.2246450967619,,,,,,,,,,,,,494.36695220690217,208.114129889481,86.24886567555755,209.19667123306505,293.01426230019104,6.220169310977445,302.75713439245123,408.3842784526075,319.26798862371606,206.3230393525915,276.17251511472625,208.10384404304565,301.8161026572657,183.5287393147787,302.17226359535647,231.96662689513096
labeled-data,12024-04-09T124409877-1T-EPM-2798G,img2543.png,288.6309935934487,326.7107093063858,287.1299029300641,333.46561729161647,291.1328113657563,332.7150719599242,297.38735579652547,356.9827043513085,315.77571642298676,366.7397936633084,334.789531492525,343.5979792694625,,,,,,,,,,,,,497.85864709819475,200.53862826478604,84.3278538489279,204.32752296733167,295.96468651969144,5.681186419581735,310.0377239862895,408.9278369047962,323.00197896388255,204.68270713442308,278.79879248073627,206.99398485903203,303.3561183047064,183.88120761294246,306.2452154604676,232.70694954530666
labeled-data,12024-04-09T124409877-1T-EPM-2798G,img2565.png,279.1536992300622,220.78424425881383,279.3079082616151,227.415232615589,283.008925018885,225.56472423695408,292.72409400671836,243.91559899175041,304.9066074993983,261.03280149412353,323.41169128574757,289.2530542683062,,,,,,,,,,,,,501.497596172304,203.36546588522344,84.1779082204913,206.61308991597684,295.8147408912549,8.508024040019123,307.1814249988918,411.2134038534414,321.730154361734,206.9294044909539,279.70316366701655,207.99788730522639,300.71665901437524,184.84742632932276,303.5659465191019,230.79218734303922
labeled-data,12024-04-09T124409877-1T-EPM-2798G,img2592.png,,,280.27233591219505,231.24135596754886,283.51072557480614,229.69926565201973,295.3848210043803,242.96124236557006,314.19832285383535,248.0501404068161,332.39498857707883,242.3444062393584,,,,,,,,,,,,,498.3990975346417,205.47404782981226,84.32703361358256,206.55658917339673,298.12894897151506,5.745169938477829,307.87182106377526,409.5330910954845,321.8869289651243,207.21459135094085,277.35909010347393,208.1520195375019,301.26350886078103,183.54452964027405,304.31015046710445,232.2907953414492
