scorer,,,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,,,nose,nose,lEye,lEye,rEye,rEye,back,back,tail1,tail1,tail2,tail2,nose,nose,lEye,lEye,rEye,rEye,back,back,tail1,tail1,tail2,tail2,extR,extR,extL,extL,extT,extT,extB,extB,intR,intR,intL,intL,intT,intT,intB,intB
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,12024-04-09T121559340-1T-EPM-2791G,img0349.png,,,,,,,,,,,,,,,,,,,,,,,,,504.3566877797258,204.8579246174553,85.41318781253648,207.02300730462423,297.05002048330005,6.752858741497533,303.54526854480685,409.4582385549199,,,,,,,,
labeled-data,12024-04-09T121559340-1T-EPM-2791G,img0482.png,,,,,,,,,,,,,,,,,,,,,,,,,509.4180849633994,203.87782132535756,83.97933693470333,203.87782132535756,296.1574402772592,6.855296792984319,304.2765003541427,409.0194059346144,,,,,,,,
labeled-data,12024-04-09T121559340-1T-EPM-2791G,img1078.png,306.9819277345589,381.25131401526016,308.2328366207127,375.2469513617218,303.97974640778966,375.7473149161833,303.97974640778966,354.6069547401836,300.2270197493282,324.71023236110705,296.9949236772093,295.1440388116809,,,,,,,,,,,,,502.977606323297,202.8632609220124,85.11664769969217,204.4870729373891,297.294751042248,8.00581907680808,304.61388200570065,406.6715124510898,318.9096618507567,207.2336729122334,272.0382525227037,206.9993158655932,297.3488135598524,183.3292541549264,301.0985263060966,231.37244871618077
labeled-data,12024-04-09T121559340-1T-EPM-2791G,img1563.png,,,,,,,291.8581927303686,18.981636646066335,293.3790340710487,45.216149772796825,293.9493495738037,75.63297658639739,,,,,,,,,,,,,505.72024102995033,203.70029947752585,81.36403434483864,205.32411149290255,,,306.53263381040813,406.67680139961374,322.9970062746862,207.23161592147733,271.28216718656086,207.80943535262958,298.4396804507161,185.56338725326836,301.61768732205337,232.36676117659974
labeled-data,12024-04-09T121559340-1T-EPM-2791G,img3075.png,,,283.68994778247225,166.28761927055282,284.01919145843357,162.41900607800687,303.5268792591439,169.33312327319538,313.15725678101364,184.56064328640812,318.095911920434,207.44307876572242,,,,,,,,,,,,,511.26266159271864,203.65864865968757,83.11756020506141,206.90627269044097,295.83693421940944,9.34247748627547,306.66234765525417,408.25896259715205,322.65507217466575,210.2130825424251,278.45188569151946,210.2130825424251,299.25338521300006,185.94466643403106,302.14248236876125,232.45913064178632
labeled-data,12024-04-09T121559340-1T-EPM-2791G,img3215.png,291.5145483845714,224.1195026901634,296.4866233090979,222.19155527044904,294.0513213052482,219.75625326659934,308.9675460788277,208.18856874831317,310.89549349854207,181.09583395548515,305.31459307305306,161.30900517420622,,,,,,,,,,,,,511.8798275208703,203.30182924999826,83.19345546142078,207.63199462433562,295.91282947576883,7.903116733001453,302.40807753727563,408.44341385925475,,,275.2509494851335,207.45390474015073,300.7958675689224,183.3151289362034,301.7332957554835,231.3583234974578
