scorer,,,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF,CF
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,dispo,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,,,nose,nose,lEye,lEye,rEye,rEye,back,back,tail1,tail1,tail2,tail2,nose,nose,lEye,lEye,rEye,rEye,back,back,tail1,tail1,tail2,tail2,extR,extR,extL,extL,extT,extT,extB,extB,intR,intR,intL,intL,intT,intT,intB,intB
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,12024-03-12T123611012-1T-EPM-M19-MD,img00114.png,,,,,,,,,,,,,,,,,,,,,,,,,476.7518793887543,209.83155920015656,96.77986779060589,206.5839351694035,288.3896856050568,26.34080146258931,291.6373096358102,407.9366250761145,317.73314236429394,206.79952742890055,259.6789094554894,206.0872055527189,288.17178450275543,185.07371020536021,285.32249699802884,232.79927590953082
labeled-data,12024-03-12T123611012-1T-EPM-M19-MD,img00252.png,,,,,,,,,,,,,,,,,,,,,,,,,489.19721994934696,207.54647954047695,91.36327618205482,207.00520886868497,289.4589658715728,22.110906455598684,291.59593150011773,413.5317828520004,317.8778128350409,208.85521226158386,,,,,,
labeled-data,12024-03-12T123611012-1T-EPM-M19-MD,img00263.png,,,,,,,,,,,,,,,,,,,,,,,,,484.21493185794213,209.66407220135832,93.417506823949,204.7926361552281,285.5685953101922,22.384419761245262,291.52257269990673,412.64057412344613,317.780417815961,209.51254476208368,262.2193114737923,209.51254476208368,289.6437037067858,188.14288847663414,287.5067380782409,233.73148855225975
labeled-data,12024-03-12T123611012-1T-EPM-M19-MD,img00645.png,314.8460685539984,223.3713492444636,319.00971240592696,221.5208408658287,317.31341305884496,218.43666023477044,339.8279316655699,215.66089766681807,361.5714051145303,217.35719701390008,384.9588085836953,220.8439362557687,,,,,,,,,,,,,488.4596771284742,208.11142089319821,92.24954537655879,206.48760887782163,286.02444587817865,32.198452560722146,293.6022352832699,412.71173483066275,313.90022082013274,209.0290160327071,267.3857566123775,210.7624743261638,286.1648881248253,189.38315537353097,284.4314298313686,241.38690417723248
labeled-data,12024-03-12T123611012-1T-EPM-M19-MD,img00707.png,284.16251880064567,228.75614492850315,289.8656738281958,228.18582942574812,289.10525315785577,224.38372607404807,314.19913527907624,218.30036071132795,333.2096520375766,215.63888836513792,366.8812068405021,217.77126671147744,,,,,,,,,,,,,488.8318038125071,207.73373064934674,95.86929609134499,206.10991863397004,288.1601776643179,30.797843668898764,291.4078016950713,408.0635019080861,,,265.1761985956727,214.5688188306438,287.71115641061004,192.03386101570646,286.55551754830555,239.12614465461397
labeled-data,12024-03-12T123611012-1T-EPM-M19-MD,img00719.png,,,297.60470067416884,213.31750205946418,299.146790989698,210.07911239685305,320.7360554071055,216.55589172207527,343.7132011084891,216.24747365896945,376.8682934871223,218.24296714026804,,,,,,,,,,,,,468.2937793775923,205.5552098270094,86.30583744575137,210.8240090260693,287.66022705185077,23.39467490527052,289.441031742305,413.7470684873997,,,263.5489125066522,214.96306315229867,286.08387032158953,189.82791789717623,286.9505994683179,238.65365982954046
